"CASE.ID","SOURCE","DEPARTMENT","WORK.GROUP","REQUEST.TYPE","CREATION.DATE","CREATION.MONTH","CREATION.YEAR","STATUS","EXCEEDED.EST.TIMEFRAME","CLOSED.DATE","CLOSED.MONTH","CLOSED.YEAR","DAYS.TO.CLOSE","STREET.ADDRESS","ADDRESS.WITH.GEOCODE","ZIP.CODE","NEIGHBORHOOD","COUNCIL.DISTRICT","PARCEL.ID.NO","XCOORDINATE","YCOORDINATE","QUALITY.OF.SERVICE","TIMELINESS.OF..SERVICE","CUSTOMER.SERVICE"
2010261911,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/19/2010",7,2010,"RESOL","N","07/28/2010",7,2010,9,"3745 MYRTLE AVE","3745 MYRTLE AVE
Kansas City, Missouri 64128
(39.05684062600045, -94.53757015499968)",64128,"Palestine East",3,28305,2778108.4,1052360.9,3,4,4
2009255622,"VOICE","Health","Health-Rat-","Rat Control Treatment","09/16/2009",9,2009,"RESOL","N","10/06/2009",10,2009,20,"3635 CLEVELAND AVE","3635 CLEVELAND AVE
Kansas City, Missouri 64128
(39.058910125000466, -94.53954055799966)",64128,"Palestine East",3,27559,2777555.2,1053113.9,NA,NA,NA
2011193146,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/16/2011",9,2011,"RESOL","N","10/04/2011",10,2011,18,"2521 OLIVE ST","2521 OLIVE ST
Kansas City, Missouri 64127
(39.080070639000496, -94.55462047699967)",64127,"Wendell Phillips",3,14743,2773297.63,1060803.84,NA,NA,NA
2012143218,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/11/2012",10,2012,"RESOL","N","10/16/2012",10,2012,5,"2424 QUINCY AVE","2424 QUINCY AVE
Kansas City, Missouri 64127
(39.08084036300045, -94.52347082799969)",64127,"East Community Team South",3,20263,2781947.3,1061105.79,NA,NA,NA
2010336473,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/04/2010",10,2010,"RESOL","N","10/18/2010",10,2010,14,"4508 MONROE AVE","4508 MONROE AVE
Kansas City, Missouri 64130
(39.043731110000465, -94.54149021999967)",64130," ",NA,0,0,0,NA,NA,NA
2009243193,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/02/2009",9,2009,"RESOL","N","09/29/2009",9,2009,27,"2632 MONROE AVE","2632 MONROE AVE
Kansas City, Missouri 64127
(39.077230262000455, -94.5398205629997)",64127,"Washington Wheatley",3,17520,2777309.6,1059801.4,NA,NA,NA
2008226093,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/09/2008",9,2008,"RESOL","N","10/07/2008",10,2008,28,"1814 E 68TH ST","1814 68TH ST
Kansas City, Missouri 64132
(39.00382065700046, -94.5650405669997)",64132,"Neighbors United For Action",5,113922,2770242.47,1033151.48,NA,NA,NA
2011211371,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/25/2011",10,2011,"RESOL","N","11/04/2011",11,2011,10,"5321 MICHIGAN AVE","5321 MICHIGAN AVE
Kansas City, Missouri 64130
(39.02960067000049, -94.56315082399965)",64130," ",NA,0,0,0,NA,NA,NA
2012130477,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/17/2012",9,2012,"RESOL","N","10/02/2012",10,2012,15,"1125 E 77TH TER","1125 77TH TER
Kansas City, Missouri 64131
(38.98627024400048, -94.57483035799964)",64131,"East Meyer 6",5,116202,2767432.46,1026568.91,NA,NA,NA
2013117586,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/21/2013",8,2013,"RESOL","N","09/05/2013",9,2013,15,"8209 BLUE RIDGE BLVD","8209 BLUE RIDGE BLVD
Kansas City, Missouri 64138
(38.97484075600045, -94.49279015799965)",64138,"Park Farms",5,53855,2790848.85,1022437.04,NA,NA,NA
2011187769,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/07/2011",9,2011,"RESOL","N","09/21/2011",9,2011,14,"4653 E 37TH TER","4653 37TH TER
Kansas City, Missouri 64128
(39.05652029100048, -94.52860078899965)",64128,"Knoches Park",3,31334,0,0,NA,NA,NA
2008179054,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/18/2008",7,2008,"RESOL","N","08/08/2008",8,2008,21,"1631 E 77TH TER","1631 77TH TER
Kansas City, Missouri 64131
(38.986040940000464, -94.56826004399966)",64131,"East Meyer 6",5,116332,2769302,1026468.9,NA,NA,NA
2011152788,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/08/2011",7,2011,"RESOL","N","07/15/2011",7,2011,7,"3124 CLEVELAND AVE","3124 CLEVELAND AVE
Kansas City, Missouri 64128
(39.06841069400048, -94.53909001599965)",64128,"Ingleside",3,25954,2777494.27,1056578.9,NA,NA,NA
2012094402,"WALK","Health","Health-Rat-","Rat Control Treatment","07/13/2012",7,2012,"RESOL","N","07/23/2012",7,2012,10,"3331 BELLEFONTAINE AVE","3331 BELLEFONTAINE AVE
Kansas City, Missouri 64128
(39.064950389000444, -94.54739105799968)",64128,"Oak Park Northwest",3,25657,2775338.81,1055313.43,5,5,5
2009262884,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/24/2009",9,2009,"RESOL","N","10/16/2009",10,2009,22,"3300 NORTON AVE","3300 NORTON AVE
Kansas City, Missouri 64128
(39.06557031700049, -94.53579103099969)",64128,"Palestine East",3,26323,2778444.76,1055543.41,4,4,4
2008284027,"PHONE","Health","Health-Rat-","Rat Control Treatment","11/15/2008",11,2008,"RESOL","N","12/02/2008",12,2008,17,"3215 CHESTNUT AVE","3215 CHESTNUT AVE
Kansas City, Missouri 64128
(39.06731026300048, -94.5506600819997)",64128,"Oak Park Northwest",3,25256,2774417.56,1056175.46,NA,NA,NA
2008176485,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/16/2008",7,2008,"RESOL","N","08/05/2008",8,2008,20,"7228 N LAWN AVE","7228 LAWN AVE
Kansas City, Missouri 64119
(39.22536077100045, -94.52437075999967)",64119,"Shoal Creek",1,226561,2781675.6,1113729.2,NA,NA,NA
2010391628,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/21/2010",12,2010,"RESOL","N","12/29/2010",12,2010,8,"7402 E 56TH TER","7402 56TH TER
Kansas City, Missouri 64129
(39.02182046000047, -94.49923026399966)",64129,"Coachlight Square",5,51690,2788927.44,1039689.05,NA,NA,NA
2012131492,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/18/2012",9,2012,"RESOL","N","09/24/2012",9,2012,6,"2719 GROVE ST","2719 GROVE ST
Kansas City, Missouri 64109
(39.07670021300049, -94.56647054899969)",64109,"Beacon Hills",3,27132,2769913.87,1059617.79,NA,NA,NA
2012158272,"PHONE","Health","Health-Rat-","Rat Control Treatment","11/14/2012",11,2012,"RESOL","N","11/21/2012",11,2012,7,"1216 ROMANY RD","1216 ROMANY RD
Kansas City, Missouri 64113
(39.00263034900047, -94.60534049099965)",64113,"Romanelli West",6,110211,2758747.22,1032729.06,NA,NA,NA
2008203223,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/14/2008",8,2008,"RESOL","N","09/04/2008",9,2008,21,"3924 COLLEGE AVE","3924 COLLEGE AVE
Kansas City, Missouri 64130
(39.05421111800047, -94.54557045099966)",64130,"Oak Park Southeast",3,29398,2775683.01,1051406.85,NA,NA,NA
2009182406,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/06/2009",7,2009,"RESOL","N","07/21/2009",7,2009,15,"4900 BELL ST","4900 BELL ST
Kansas City, Missouri 64112
(39.039600177000466, -94.60647087999968)",64112,"Westwood",4,142085,2758389.85,1046075.81,NA,NA,NA
2009335046,"WEB","Health","Health-Rat-","Rat Control Treatment","11/20/2009",11,2009,"RESOL","N","12/01/2009",12,2009,11,"1460 E 77TH ST","1460 77TH ST
Kansas City, Missouri 64131
(38.98708029900047, -94.56838103399969)",64131,"East Meyer 6",5,116268,2769275.4,1027076.28,NA,NA,NA
2009169313,"PHONE","Health","Health-Rat-","Rat Control Treatment","06/24/2009",6,2009,"RESOL","N","07/13/2009",7,2009,19,"2416 MYRTLE AVE","2416 MYRTLE AVE
Kansas City, Missouri 64127
(39.08153058000045, -94.53613095499969)",64127,"East Community Team South",3,17043,2778369.27,1061365.38,NA,NA,NA
2014039465,"PHONE","Health","Health-Rat-","Rat Control Treatment","04/01/2014",4,2014,"RESOL","N","04/08/2014",4,2014,7,"7021 E 70TH ST","7021 E 70TH ST
Kansas City, Missouri 64133
(38.99743405400045, -94.5042749109997)",64133,"Strupwood",5,55010,2787511.06,1030651.85,NA,NA,NA
2011212774,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/27/2011",10,2011,"RESOL","N","11/04/2011",11,2011,8,"2816 BENTON BLVD","2816 BENTON BLVD
Kansas City, Missouri 64128
(39.07415021200046, -94.54913100399966)",64128,"Santa Fe",3,24549,2774606.3,1058677.54,NA,NA,NA
2009245682,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/04/2009",9,2009,"RESOL","N","09/17/2009",9,2009,13,"3317 SOUTH BENTON AVE","3317 BENTON AVE
Kansas City, Missouri 64128
(39.065410150000446, -94.54960113499965)",64128,"Oak Park Northwest",3,25493,2774716,1055479.9,NA,NA,NA
2012163665,"PHONE","Health","Health-Rat-","Rat Control Treatment","11/28/2012",11,2012,"RESOL","N","12/07/2012",12,2012,9,"8812 MANCHESTER AVE","8812 MANCHESTER AVE
Kansas City, Missouri 64138
(38.963420484000494, -94.4968300599997)",64138,"Fairwood And Robandee",5,65945,2789535.26,1018263.77,NA,NA,NA
2012134515,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/24/2012",9,2012,"RESOL","N","10/15/2012",10,2012,21,"2456 POPLAR AVE","2456 POPLAR AVE
Kansas City, Missouri 64127
(39.08003030900045, -94.52563020499969)",64127,"East Community Team South",3,19191,2781338.57,1060811.16,NA,NA,NA
2010301289,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/23/2010",8,2010,"RESOL","N","09/01/2010",9,2010,9,"2612 BROOKLYN AVE","2612 BROOKLYN AVE
Kansas City, Missouri 64127
(39.078500078000445, -94.55703105199967)",64127,"Wendell Phillips",3,14484,2772417.5,1060255.3,NA,NA,NA
2009238195,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/28/2009",8,2009,"RESOL","N","09/17/2009",9,2009,20,"4827 BROOKLYN AVE","4827 BROOKLYN AVE
Kansas City, Missouri 64130
(39.03803076900044, -94.55919042899967)",64130,"Blue Hills",5,138495,2772000.8,1045509.3,NA,NA,NA
2014037957,"PHONE","Health","Health-Rat-","Rat Control Treatment","03/28/2014",3,2014,"RESOL","N","04/08/2014",4,2014,11,"5547 GARFIELD AVE","5547 GARFIELD AVE
Kansas City, Missouri 64130
(39.02505922300048, -94.56105550599966)",64130,"Blue Hills",5,147826,2771451.03,1040785.5,NA,NA,NA
2012104397,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/01/2012",8,2012,"RESOL","N","08/14/2012",8,2012,13,"2618 OAKLEY AVE","2618 OAKLEY AVE
Kansas City, Missouri 64127
(39.07702054800046, -94.51792028399967)",64127,"South Blue Valley",3,20671,2783528.4,1059719.18,NA,NA,NA
2009311216,"PHONE","Health","Health-Rat-","Rat Control Treatment","11/03/2009",11,2009,"RESOL","N","11/12/2009",11,2009,9,"1203 E 80TH ST","1203 80TH ST
Kansas City, Missouri 64131
(38.98312105700046, -94.57451002299968)",64131,"Marlborough Heights/Marlboroug",5,116587,2767525.2,1025429,NA,NA,NA
2013083783,"PHONE","Health","Health-Rat-","Rat Control Treatment","06/18/2013",6,2013,"RESOL","N","06/20/2013",6,2013,2,"4341 N BRIARCLIFF LN","4341 BRIARCLIFF LN
Kansas City, Missouri 64116
(39.17384107300046, -94.58652026199968)",64116,"Briarcliff And Claymont",4,84673,2764281.58,1095003.67,NA,NA,NA
2012163629,"PHONE","Health","Health-Rat-","Rat Control Treatment","11/28/2012",11,2012,"RESOL","N","11/30/2012",11,2012,2,"6432 E 15TH TER","6432 15TH TER
Kansas City, Missouri 64126
(39.09283101400047, -94.5064205059997)",64126,"East Blue Valley",3,6652,2786886.93,1065550.83,NA,NA,NA
2008181864,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/22/2008",7,2008,"RESOL","N","07/24/2008",7,2008,2,"8045 Brooklyn Ave","8045 Brooklyn Ave
Kansas City, Missouri 64132
(38.98027031000049, -94.5623903179997)",64132," ",NA,0,0,0,NA,NA,NA
2012083075,"PHONE","Health","Health-Rat-","Rat Control Treatment","06/21/2012",6,2012,"RESOL","N","06/29/2012",6,2012,8,"11419 MANCHESTER AVE","11419 MANCHESTER AVE
Kansas City, Missouri 64134
(38.91569064400045, -94.5010600869997)",64134,"Ruskin Heights",6,72585,2788474.34,1000913,NA,NA,NA
2008264060,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/23/2008",10,2008,"RESOL","N","11/07/2008",11,2008,15,"7902 SOUTH BENTON AVE","7902 BENTON AVE
Kansas City, Missouri 64132
(38.98314064600049, -94.55416071699966)",64132,"Marlborough East",5,4909,2773218.04,1025505.7,NA,NA,NA
2011147863,"PHONE","Health","Health-Rat-","Rat Control Treatment","06/28/2011",6,2011,"RESOL","N","07/07/2011",7,2011,9,"5816 E 16TH TER","5816 16TH TER
Kansas City, Missouri 64126
(39.09123049300047, -94.51396104099967)",64126,"West Blue Valley",3,6499,2784748.65,1064979.44,NA,NA,NA
2010323072,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/17/2010",9,2010,"RESOL","N","09/17/2010",9,2010,0,"5229 JACKSON AVE","5229 JACKSON AVE
Kansas City, Missouri 64130
(39.030150310000465, -94.53646050699967)",64130,"Sheraton Estates",5,37667,2778433.87,1042669.62,NA,NA,NA
2012149563,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/24/2012",10,2012,"RESOL","N","11/01/2012",11,2012,8,"3331 BELLEFONTAINE AVE","3331 BELLEFONTAINE AVE
Kansas City, Missouri 64128
(39.064950389000444, -94.54739105799968)",64128,"Oak Park Northwest",3,25657,2775338.81,1055313.43,NA,NA,NA
2011194754,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/20/2011",9,2011,"RESOL","N","10/04/2011",10,2011,14,"2430 NORTON AVE","2430 NORTON AVE
Kansas City, Missouri 64127
(39.081040861000474, -94.5350305239997)",64127,"East Community Team South",3,17023,2778671.23,1061175.39,NA,NA,NA
2010351189,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/25/2010",10,2010,"RESOL","N","11/05/2010",11,2010,11,"4007 PROSPECT AVE","4007 PROSPECT AVE
Kansas City, Missouri 64130
(39.053220155000474, -94.55369058499969)",64130,"Oak Park Southwest",3,29829,2773563.47,1051041.6,NA,NA,NA
2008256731,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/15/2008",10,2008,"RESOL","N","11/06/2008",11,2008,22,"1731 FREMONT AVE 64126","1731 FREMONT AVE
Kansas City, Missouri 64126
(39.08843044700046, -94.50806020299967)",64126,"Central Blue Valley And Park T",3,21130,2786500.78,1063888.33,NA,NA,NA
2009241225,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/01/2009",9,2009,"RESOL","N","09/29/2009",9,2009,28,"807 Kensington Ave","807 Kensington Ave
Kansas City, Missouri 64124
(39.10267035300046, -94.53046057299969)",64124," ",NA,0,0,0,NA,NA,NA
2009271243,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/02/2009",10,2009,"RESOL","N","10/16/2009",10,2009,14,"1319 E 62ND TER","1319 62ND TER
Kansas City, Missouri 64110
(39.013990701000466, -94.57129054599966)",64110,"Eastern 49-63",5,105216,2768441.87,1036676.76,NA,NA,NA
2013084311,"PHONE","Health","Health-Rat-","Rat Control Treatment","06/18/2013",6,2013,"RESOL","N","07/03/2013",7,2013,15,"5252 BROOKWOOD AVE","5252 BROOKWOOD AVE
Kansas City, Missouri 64130
(39.03073106000045, -94.56309090499968)",64130,"Blue Hills",5,145434,2770688.55,1042855.07,NA,NA,NA
2010273945,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/28/2010",7,2010,"RESOL","N","08/04/2010",8,2010,7,"2024 E 48TH TER","2024 48TH TER
Kansas City, Missouri 64130
(39.03840065200046, -94.56028048799965)",64130,"Blue Hills",3,138594,2771579.7,1045736.98,1,2,2
2010307552,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/31/2010",8,2010,"RESOL","N","09/21/2010",9,2010,21,"3225 E 28TH ST","3225 28TH ST
Kansas City, Missouri 64128
(39.074570795000454, -94.54488023399966)",64128,"Santa Fe",3,24437,2775954.2,1058698,NA,NA,NA
2007150010,"PHONE","Health","Health-Rat-","Rat Control Education","10/29/2007",10,2007,"RESOL","N","10/29/2007",10,2007,0,"1824 E 75th St","1824 75th St
Kansas City, Missouri 64132
(38.991120201000456, -94.56495068799967)",64132," ",NA,0,0,0,NA,NA,NA
2009199887,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/22/2009",7,2009,"RESOL","Y","08/21/2009",8,2009,30,"2602 MYRTLE AVE","2602 MYRTLE AVE
Kansas City, Missouri 64127
(39.0781509360005, -94.53630033999968)",64127,"East Community Team South",3,17635,2778317.6,1060125.5,NA,NA,NA
2011207554,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/17/2011",10,2011,"RESOL","N","10/26/2011",10,2011,9,"2200 OAKLEY AVE","2200 OAKLEY AVE
Kansas City, Missouri 64127
(39.08488026500049, -94.51751007099966)",64127,"South Blue Valley",3,18029,2783642.81,1062577.63,NA,NA,NA
2011182805,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/29/2011",8,2011,"RESOL","N","09/09/2011",9,2011,11,"47 E CONCORD AVE","47 CONCORD AVE
Kansas City, Missouri 64112
(39.031710500000486, -94.58546016299965)",64112,"Countryside",4,143664,2764446.75,1043135.35,4,4,4
2011171287,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/10/2011",8,2011,"RESOL","N","08/25/2011",8,2011,15,"2850 MERSINGTON AVE","2850 MERSINGTON AVE
Kansas City, Missouri 64128
(39.072820478000494, -94.5377107329997)",64128,"Ingleside",3,24245,2777915.85,1058196.3,NA,NA,NA
2013111344,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/08/2013",8,2013,"RESOL","N","08/23/2013",8,2013,15,"4629 PROSPECT AVE","4629 PROSPECT AVE
Kansas City, Missouri 64130
(39.0422843180005, -94.55423680099966)",64130,"Oak Park Southwest",3,34926,2773386.03,1046836.25,NA,NA,NA
2011156533,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/14/2011",7,2011,"RESOL","N","07/28/2011",7,2011,14,"3325 MONTGALL AVE","3325 MONTGALL AVE
Kansas City, Missouri 64128
(39.06518084600049, -94.55191030899965)",64128,"Oak Park Northwest",3,25406,2774062.19,1055399.37,NA,NA,NA
2008259052,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/17/2008",10,2008,"RESOL","N","11/07/2008",11,2008,21,"1012 CHESTNUT AVE","1012 CHESTNUT AVE
Kansas City, Missouri 64127
(39.10096036600049, -94.54912063399968)",64127,"Independence Plaza",3,10648,2774707.4,1068434.2,NA,NA,NA
2009334111,"PHONE","Health","Health-Rat-","Rat Control Treatment","11/20/2009",11,2009,"RESOL","N","12/01/2009",12,2009,11,"3923 COLLEGE AVE","3923 COLLEGE AVE
Kansas City, Missouri 64130
(39.054290625000476, -94.54557045099966)",64130,"Oak Park Southeast",3,29380,2775861.21,1051432.03,NA,NA,NA
2008206338,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/18/2008",8,2008,"RESOL","N","09/15/2008",9,2008,28,"3920 E 55TH ST","3920 55TH ST
Kansas City, Missouri 64130
(39.025970981000455, -94.53923059399966)",64130," ",NA,0,0,0,NA,NA,NA
2013089056,"PHONE","Health","Health-Rat-","Rat Control Treatment","06/26/2013",6,2013,"RESOL","N","07/09/2013",7,2013,13,"4639 BALES AVE","4639 BALES AVE
Kansas City, Missouri 64130
(39.04158339100047, -94.54276962999967)",64130,"Oak Park Southeast",3,34107,2776687.2,1046865,NA,NA,NA
2011189487,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/09/2011",9,2011,"RESOL","N","09/22/2011",9,2011,13,"4403 E 39TH ST","4403 39TH ST
Kansas City, Missouri 64130
(39.033321482000474, -94.54412730799964)",64130,"Vineyard",3,31555,2779460.88,1051509.76,3,5,5
2011202377,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/05/2011",10,2011,"RESOL","N","10/14/2011",10,2011,9,"2115 E 38TH ST","2115 38TH ST
Kansas City, Missouri 64109
(39.05749051300046, -94.55883091699968)",64109,"Ivanhoe Northeast",3,134160,2771972.93,1052508.72,NA,NA,NA
2013101938,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/22/2013",7,2013,"RESOL","N","08/06/2013",8,2013,15,"5704 SWOPE PKWY","5704 SWOPE PKWY
Kansas City, Missouri 64130
(39.02189074900048, -94.5417310469997)",64130,"North Town Fork Creek",5,37082,2776764.5,1039636.11,NA,NA,NA
2013100400,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/18/2013",7,2013,"RESOL","N","08/06/2013",8,2013,19,"3839 COLLEGE AVE","3839 COLLEGE AVE
Kansas City, Missouri 64128
(39.05556044000048, -94.54551053299969)",64128,"Oak Park Northwest",3,29344,2775878.84,1051893,5,5,5
2009186559,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/09/2009",7,2009,"RESOL","N","07/10/2009",7,2009,1,"4024 MYRTLE AVE","4024 MYRTLE AVE
Kansas City, Missouri 64130
(39.05222112600046, -94.5375908959997)",64130,"Vineyard Northwest",3,30535,2777935,1050690.3,NA,NA,NA
2009356916,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/11/2009",12,2009,"RESOL","N","12/21/2009",12,2009,10,"3619 E 33RD ST","3619 33RD ST
Kansas City, Missouri 64128
(39.06585032200047, -94.54060065699969)",64128,"Palestine West And Oak Park No",3,26063,2777176.19,1055570.98,NA,NA,NA
2009251394,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/11/2009",9,2009,"RESOL","N","09/29/2009",9,2009,18,"1421 COLORADO AVE","1421 COLORADO AVE
Kansas City, Missouri 64127
(39.095000762000495, -94.52021102099968)",64127,"West Blue Valley",3,9164,2783036.4,1066289.2,NA,NA,NA
2011209430,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/20/2011",10,2011,"RESOL","N","10/26/2011",10,2011,6,"3045 E 60TH ST","3045 60TH ST
Kansas City, Missouri 64130
(39.017380716000446, -94.54922088199964)",64130,"South Town Fork Creek",5,979,2774718.73,1037898.6,NA,NA,NA
2010331174,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/27/2010",9,2010,"RESOL","N","10/13/2010",10,2010,16,"2324 BROOKLYN AVE","2324 BROOKLYN AVE
Kansas City, Missouri 64127
(39.08365078000048, -94.55679022499965)",64127,"Wendell Phillips",3,14328,2772471.59,1062133.05,NA,NA,NA
2011206035,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/13/2011",10,2011,"RESOL","N","10/20/2011",10,2011,7,"4639 CHESTNUT AVE","4639 CHESTNUT AVE
Kansas City, Missouri 64130
(39.04122028600045, -94.55204051699968)",64130,"Oak Park Southwest",3,34765,2774004.57,1046672,NA,NA,NA
2010284359,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/05/2010",8,2010,"RESOL","N","08/13/2010",8,2010,8,"4619 E 10TH ST","4619 10TH ST
Kansas City, Missouri 64127
(39.10054093500048, -94.52690001999969)",64127,"Lykins",3,8430,2781068.96,1068173.78,NA,NA,NA
2007071318,"PHONE","Health","Health-Rat-","Rat Control Education","06/25/2007",6,2007,"RESOL","N","06/28/2007",6,2007,3,"4005 PITTMAN RD","4005 PITTMAN RD
Kansas City, Missouri 64133
(39.05041089100047, -94.46152067099968)",64133,"Ashland Ridge",3,48571,2799755.57,1050014.58,NA,NA,NA
2012103840,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/01/2012",8,2012,"RESOL","N","08/13/2012",8,2012,12,"6628 PARK AVE","6628 PARK AVE
Kansas City, Missouri 64132
(39.00575073000044, -94.55997052399965)",64132,"Blenheim Square Research Hospi",5,105698,2771568.55,1033763.1,NA,NA,NA
2011199588,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/29/2011",9,2011,"RESOL","N","10/10/2011",10,2011,11,"5121 CLEVELAND AVE","5121 CLEVELAND AVE
Kansas City, Missouri 64130
(39.03284092500047, -94.54086963299966)",64130,"Mount Cleveland",5,35571,2777170.52,1043116.61,3,4,4
2007116024,"PHONE","Health","Health-Rat-","Rat Control Education","09/10/2007",9,2007,"RESOL","N","09/11/2007",9,2007,1,"6011 E 102ND ST","6011 102ND ST
Kansas City, Missouri 64134
(38.940670974000454, -94.51911059199966)",64134,"Fairlane",6,58681,2783347.27,1010061.32,NA,NA,NA
2010249561,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/08/2010",7,2010,"RESOL","N","07/15/2010",7,2010,7,"911 EUCLID AVE","911 EUCLID AVE
Kansas City, Missouri 64127
(39.10321292900045, -94.55820122399967)",64127,"Forgotten Homes",3,11786,2772015.16,1068425.64,NA,NA,NA
2007097895,"PHONE","Health","Health-Rat-","Rat Control Education","08/13/2007",8,2007,"RESOL","N","08/13/2007",8,2007,0,"2510 COLLEGE AVE","2510 COLLEGE AVE
Kansas City, Missouri 64127
(39.080060268000466, -94.5444608039997)",64127,"Washington Wheatley",3,16782,2775975.37,1060818.21,NA,NA,NA
2013114740,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/15/2013",8,2013,"RESOL","N","09/03/2013",9,2013,19,"2752 BRIGHTON AVE","2752 BRIGHTON AVE
Kansas City, Missouri 64128
(39.07432075000048, -94.52508056699969)",64128,"East Community Team South",3,22197,2781507.83,1058748.14,NA,NA,NA
2008245175,"EMAIL","Health","Health-Rat-","Rat Control Treatment","10/01/2008",10,2008,"RESOL","N","10/29/2008",10,2008,28,"5218 OLIVE ST","5218 OLIVE ST
Kansas City, Missouri 64130
(39.03093040400046, -94.5572200259997)",64130,"Blue Hills",5,145312,2772354.8,1042932,NA,NA,NA
2012095724,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/17/2012",7,2012,"RESOL","N","07/23/2012",7,2012,6,"707 E 47TH ST","707 47TH ST
Kansas City, Missouri 64110
(39.041850585000475, -94.57713031399965)",64110,"Park Central-Research Park",4,140342,2766794.94,1046798.34,NA,NA,NA
2011216513,"WEB","Health","Health-Rat-","Rat Control Treatment","11/04/2011",11,2011,"RESOL","N","11/21/2011",11,2011,17,"5820 THOMPSON AVE","5820 THOMPSON AVE
Kansas City, Missouri 64123
(39.106850833000465, -94.51330078299969)",64123,"South Indian Mound",4,46290,2784937.18,1070659.4,NA,NA,NA
2008207630,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/19/2008",8,2008,"RESOL","N","09/15/2008",9,2008,27,"8818 WOODLAND AVE","8818 WOODLAND AVE
Kansas City, Missouri 64131
(38.96664296300048, -94.56770315899968)",64131,"Legacy East",5,150797,2769396.1,1019474.3,NA,NA,NA
2012132776,"PHONE","Health","Health-Rat-","Rat Control Treatment","09/20/2012",9,2012,"RESOL","N","09/28/2012",9,2012,8,"7943 HICKMAN MILLS DR","7943 HICKMAN MILLS DR
Kansas City, Missouri 64132
(38.983171393000475, -94.56002161399965)",64132,"Marlborough Heights/Marlboroug",5,117039,2772064.57,1025195.39,NA,NA,NA
2013105776,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/29/2013",7,2013,"RESOL","N","08/06/2013",8,2013,8,"5814 BROOKLYN AVE","5814 BROOKLYN AVE
Kansas City, Missouri 64130
(39.02059097500046, -94.5602009809997)",64130,"Blue Hills",5,148071,2771507.16,1039167.76,NA,NA,NA
